time,reference_point,iteration,ssid,bssid,channel,xr,yr,rssi_ap_digilab,rssi_ap_dosen,relative_position,time_numeric,xp,yp
2024-10-23 06:57:16.511047800+00:00,36,4,DTE Student,4,11,1678,1202,-50.0,-200.0,1,06:57:16.511047,1678,1202
2024-10-23 06:57:19.383758900+00:00,36,4,DTE Staff,3,11,1678,1202,-50.0,-200.0,1,06:57:19.383758,1678,1202
2024-10-23 06:57:22.343723100+00:00,36,4,DTE Staff,2,1,1678,1202,-200.0,-83.0,1,06:57:22.343723,1678,1202
2024-10-23 06:57:28.059867400+00:00,36,4,DTE Staff,1,1,1678,1202,-200.0,-85.0,1,06:57:28.059867,1678,1202
2024-10-23 06:57:41.057177900+00:00,36,5,DTE Staff,3,11,1678,1202,-51.0,-200.0,1,06:57:41.057177,1678,1202
2024-10-23 06:57:44.138498200+00:00,36,5,DTE Student,4,11,1678,1202,-51.0,-200.0,1,06:57:44.138498,1678,1202
2024-10-23 06:57:47.137498400+00:00,36,5,DTE Staff,1,1,1678,1202,-200.0,-82.0,1,06:57:47.137498,1678,1202
2024-10-23 06:57:50.137023+00:00,36,5,DTE Staff,2,1,1678,1202,-200.0,-82.0,1,06:57:50.137023,1678,1202
2024-10-23 06:58:06.872539500+00:00,36,6,DTE Staff,3,11,1678,1202,-49.0,-200.0,1,06:58:06.872539,1678,1202
2024-10-23 06:58:09.947104800+00:00,36,6,DTE Student,4,11,1678,1202,-49.0,-200.0,1,06:58:09.947104,1678,1202
2024-10-23 06:58:31.992062200+00:00,36,7,DTE Staff,3,11,1678,1202,-47.0,-200.0,1,06:58:31.992062,1678,1203
2024-10-23 06:58:35.029626800+00:00,36,7,DTE Student,4,11,1678,1202,-47.0,-200.0,1,06:58:35.029626,1678,1203
2024-10-23 06:58:38.105559700+00:00,36,7,DTE Staff,1,1,1678,1202,-200.0,-82.0,1,06:58:38.105559,1678,1202
2024-10-23 06:58:41.198891800+00:00,36,7,DTE Staff,2,1,1678,1202,-200.0,-85.0,1,06:58:41.198891,1678,1202
2024-10-23 06:58:57.151972500+00:00,36,8,DTE Student,4,11,1678,1202,-48.0,-200.0,1,06:58:57.151972,1678,1202
2024-10-23 06:59:00.244420100+00:00,36,8,DTE Staff,3,11,1678,1202,-48.0,-200.0,1,06:59:00.244420,1678,1202
2024-10-23 06:59:03.298612900+00:00,36,8,DTE Staff,2,1,1678,1202,-200.0,-83.0,1,06:59:03.298612,1678,1202
2024-10-23 06:59:06.185059200+00:00,36,8,DTE Staff,1,1,1678,1202,-200.0,-83.0,1,06:59:06.185059,1678,1202
2024-10-23 06:59:21.852016100+00:00,36,9,DTE Student,4,11,1678,1202,-49.0,-200.0,1,06:59:21.852016,1678,1202
2024-10-23 06:59:24.919196100+00:00,36,9,DTE Staff,3,11,1678,1202,-49.0,-200.0,1,06:59:24.919196,1678,1202
2024-10-23 06:59:27.978277800+00:00,36,9,DTE Staff,1,1,1678,1202,-200.0,-83.0,1,06:59:27.978277,1678,1202
2024-10-23 06:59:30.982295800+00:00,36,9,DTE Staff,2,1,1678,1202,-200.0,-83.0,1,06:59:30.982295,1678,1202
2024-10-23 06:59:47.263419+00:00,36,10,DTE Student,4,11,1678,1202,-48.0,-200.0,1,06:59:47.263419,1678,1202
2024-10-23 06:59:50.404801400+00:00,36,10,DTE Staff,3,11,1678,1202,-48.0,-200.0,1,06:59:50.404801,1678,1202
2024-10-23 06:59:53.396249800+00:00,36,10,DTE Staff,1,1,1678,1202,-200.0,-84.0,1,06:59:53.396249,1678,1202
2024-10-23 06:59:56.442216700+00:00,36,10,DTE Staff,2,1,1678,1202,-200.0,-84.0,1,06:59:56.442216,1678,1202
2024-10-23 07:00:12.977165800+00:00,36,11,DTE Staff,3,11,1678,1202,-48.0,-200.0,1,07:00:12.977165,1678,1202
2024-10-23 07:00:21.574029700+00:00,36,11,DTE Staff,1,1,1678,1202,-200.0,-82.0,1,07:00:21.574029,1678,1202
2024-10-23 07:00:21.574029700+00:00,36,11,DTE Student,4,11,1678,1202,-48.0,-200.0,1,07:00:21.574029,1678,1202
2024-10-23 07:00:24.489954600+00:00,36,11,DTE Staff,2,1,1678,1202,-200.0,-83.0,1,07:00:24.489954,1678,1202
2024-10-23 07:00:38.115469100+00:00,36,12,DTE Staff,3,11,1678,1202,-49.0,-200.0,1,07:00:38.115469,1678,1202
2024-10-23 07:00:41.214773300+00:00,36,12,DTE Student,4,11,1678,1202,-50.0,-200.0,1,07:00:41.214773,1678,1202
2024-10-23 07:00:44.408625200+00:00,36,12,DTE Staff,2,1,1678,1202,-200.0,-83.0,1,07:00:44.408625,1678,1202
2024-10-23 07:00:47.162988300+00:00,36,12,DTE Staff,1,1,1678,1202,-200.0,-83.0,1,07:00:47.162988,1678,1202
2024-10-23 07:01:06.177235700+00:00,36,13,DTE Staff,3,11,1678,1202,-49.0,-200.0,1,07:01:06.177235,1678,1202
2024-10-23 07:01:06.686405100+00:00,36,13,DTE Student,4,11,1678,1202,-49.0,-200.0,1,07:01:06.686405,1678,1202
2024-10-23 07:01:09.353532800+00:00,36,13,DTE Staff,2,1,1678,1202,-200.0,-80.0,1,07:01:09.353532,1678,1201
2024-10-23 07:01:12.424407200+00:00,36,13,DTE Staff,1,1,1678,1202,-200.0,-84.0,1,07:01:12.424407,1678,1202
2024-10-23 07:01:28.403670900+00:00,36,14,DTE Staff,3,11,1678,1202,-50.0,-200.0,1,07:01:28.403670,1678,1202
2024-10-23 07:01:31.494522900+00:00,36,14,DTE Student,4,11,1678,1202,-50.0,-200.0,1,07:01:31.494522,1678,1202
2024-10-23 07:01:34.442992900+00:00,36,14,DTE Staff,2,1,1678,1202,-200.0,-84.0,1,07:01:34.442992,1678,1202
2024-10-23 07:01:37.421655300+00:00,36,14,DTE Staff,1,1,1678,1202,-200.0,-84.0,1,07:01:37.421655,1678,1202
2024-10-23 07:02:19.728335500+00:00,36,15,DTE Staff,3,11,1678,1202,-49.0,-200.0,1,07:02:19.728335,1678,1202
2024-10-23 07:02:24.689056600+00:00,36,15,DTE Student,4,11,1678,1202,-50.0,-200.0,1,07:02:24.689056,1678,1202
2024-10-23 07:02:25.844863200+00:00,36,15,DTE Staff,1,1,1678,1202,-200.0,-83.0,1,07:02:25.844863,1678,1202
2024-10-23 07:02:28.818008600+00:00,36,15,DTE Staff,2,1,1678,1202,-200.0,-86.0,1,07:02:28.818008,1678,1202
2024-10-23 07:02:52.186308700+00:00,36,16,DTE Staff,3,11,1678,1202,-50.0,-200.0,1,07:02:52.186308,1678,1202
2024-10-23 07:02:55.335128500+00:00,36,16,DTE Student,4,11,1678,1202,-50.0,-200.0,1,07:02:55.335128,1678,1202
2024-10-23 07:03:01.990299400+00:00,36,16,DTE Staff,2,1,1678,1202,-200.0,-84.0,1,07:03:01.990299,1678,1202
2024-10-23 07:03:02.194042500+00:00,36,16,DTE Staff,1,1,1678,1202,-200.0,-85.0,1,07:03:02.194042,1678,1202
2024-10-23 07:03:17.764995800+00:00,36,17,DTE Staff,3,11,1678,1202,-51.0,-200.0,1,07:03:17.764995,1678,1202
2024-10-23 07:03:20.748415400+00:00,36,17,DTE Student,4,11,1678,1202,-51.0,-200.0,1,07:03:20.748415,1678,1202
2024-10-23 07:03:23.801215+00:00,36,17,DTE Staff,1,1,1678,1202,-200.0,-82.0,1,07:03:23.801215,1678,1202
2024-10-23 07:03:28.505970+00:00,36,17,DTE Staff,2,1,1678,1202,-200.0,-82.0,1,07:03:28.505970,1678,1202
2024-10-23 07:03:52.996856800+00:00,36,18,DTE Staff,3,11,1678,1202,-51.0,-200.0,1,07:03:52.996856,1678,1202
2024-10-23 07:03:55.915794300+00:00,36,18,DTE Student,4,11,1678,1202,-51.0,-200.0,1,07:03:55.915794,1678,1202
2024-10-23 07:03:59.029804400+00:00,36,18,DTE Staff,2,1,1678,1202,-200.0,-83.0,1,07:03:59.029804,1678,1202
2024-10-23 07:04:02.004011+00:00,36,18,DTE Staff,1,1,1678,1202,-200.0,-83.0,1,07:04:02.004011,1678,1202
2024-10-23 07:04:18.802169900+00:00,36,19,DTE Student,4,11,1678,1202,-50.0,-200.0,1,07:04:18.802169,1678,1202
2024-10-23 07:04:21.801603600+00:00,36,19,DTE Staff,3,11,1678,1202,-50.0,-200.0,1,07:04:21.801603,1678,1202
2024-10-23 07:04:24.829675600+00:00,36,19,DTE Staff,1,1,1678,1202,-200.0,-82.0,1,07:04:24.829675,1678,1202
2024-10-23 07:04:27.736559700+00:00,36,19,DTE Staff,2,1,1678,1202,-200.0,-83.0,1,07:04:27.736559,1678,1202
2024-10-23 07:04:45.430481+00:00,36,20,DTE Staff,3,11,1678,1202,-50.0,-200.0,1,07:04:45.430481,1678,1202
2024-10-23 07:04:48.398955600+00:00,36,20,DTE Student,4,11,1678,1202,-50.0,-200.0,1,07:04:48.398955,1678,1202
2024-10-23 07:04:51.709816600+00:00,36,20,DTE Staff,1,1,1678,1202,-200.0,-83.0,1,07:04:51.709816,1678,1202
2024-10-23 07:04:54.446180500+00:00,36,20,DTE Staff,2,1,1678,1202,-200.0,-83.0,1,07:04:54.446180,1678,1202
2024-10-23 07:09:45.045719200+00:00,42,1,DTE Staff,3,11,2454,1202,-58.0,-200.0,1,07:09:45.045719,2454,1202
2024-10-23 07:09:48.119893100+00:00,42,1,DTE Student,4,11,2454,1202,-58.0,-200.0,1,07:09:48.119893,2454,1202
2024-10-23 07:09:51.262252+00:00,42,1,DTE Staff,1,1,2454,1202,-200.0,-70.0,1,07:09:51.262252,2454,1203
2024-10-23 07:09:54.052201100+00:00,42,1,DTE Staff,2,1,2454,1202,-200.0,-71.0,1,07:09:54.052201,2454,1202
2024-10-23 07:10:16.478064200+00:00,42,2,DTE Staff,3,11,2454,1202,-58.0,-200.0,1,07:10:16.478064,2454,1202
2024-10-23 07:10:19.554546900+00:00,42,2,DTE Student,4,11,2454,1202,-58.0,-200.0,1,07:10:19.554546,2454,1202
2024-10-23 07:10:22.523983300+00:00,42,2,DTE Staff,1,1,2454,1202,-200.0,-72.0,1,07:10:22.523983,2454,1202
2024-10-23 07:10:25.587287600+00:00,42,2,DTE Staff,2,1,2454,1202,-200.0,-72.0,1,07:10:25.587287,2454,1202
2024-10-23 07:10:56.332252400+00:00,42,3,DTE Staff,3,11,2454,1202,-59.0,-200.0,1,07:10:56.332252,2454,1202
2024-10-23 07:10:59.379507600+00:00,42,3,DTE Student,4,11,2454,1202,-59.0,-200.0,1,07:10:59.379507,2454,1202
2024-10-23 07:11:02.254137800+00:00,42,3,DTE Staff,2,1,2454,1202,-200.0,-71.0,1,07:11:02.254137,2454,1202
2024-10-23 07:11:20.742178700+00:00,42,4,DTE Staff,3,11,2454,1202,-59.0,-200.0,1,07:11:20.742178,2454,1202
2024-10-23 07:11:23.863408800+00:00,42,4,DTE Student,4,11,2454,1202,-59.0,-200.0,1,07:11:23.863408,2454,1202
2024-10-23 07:11:26.829803600+00:00,42,4,DTE Staff,1,1,2454,1202,-200.0,-71.0,1,07:11:26.829803,2454,1202
2024-10-23 07:11:29.804803700+00:00,42,4,DTE Staff,2,1,2454,1202,-200.0,-73.0,1,07:11:29.804803,2454,1202
2024-10-23 07:11:45.370042700+00:00,42,5,DTE Student,4,11,2454,1202,-60.0,-200.0,1,07:11:45.370042,2454,1201
2024-10-23 07:11:48.456731600+00:00,42,5,DTE Staff,3,11,2454,1202,-61.0,-200.0,1,07:11:48.456731,2454,1202
2024-10-23 07:11:51.372609200+00:00,42,5,DTE Staff,2,1,2454,1202,-200.0,-71.0,1,07:11:51.372609,2454,1202
2024-10-23 07:11:54.369268400+00:00,42,5,DTE Staff,1,1,2454,1202,-200.0,-72.0,1,07:11:54.369268,2454,1202
2024-10-23 07:12:10.064040600+00:00,42,6,DTE Staff,3,11,2454,1202,-59.0,-200.0,1,07:12:10.064040,2454,1202
2024-10-23 07:12:13.116876500+00:00,42,6,DTE Student,4,11,2454,1202,-59.0,-200.0,1,07:12:13.116876,2454,1202
2024-10-23 07:12:15.984727200+00:00,42,6,DTE Staff,2,1,2454,1202,-200.0,-71.0,1,07:12:15.984727,2454,1202
2024-10-23 07:12:18.966703500+00:00,42,6,DTE Staff,1,1,2454,1202,-200.0,-72.0,1,07:12:18.966703,2454,1202
2024-10-23 07:12:35.956777800+00:00,42,7,DTE Student,4,11,2454,1202,-57.0,-200.0,1,07:12:35.956777,2454,1202
2024-10-23 07:12:38.865577400+00:00,42,7,DTE Staff,3,11,2454,1202,-58.0,-200.0,1,07:12:38.865577,2454,1202
2024-10-23 07:12:42.097023+00:00,42,7,DTE Staff,2,1,2454,1202,-200.0,-72.0,1,07:12:42.097023,2454,1202
2024-10-23 07:12:45.068283100+00:00,42,7,DTE Staff,1,1,2454,1202,-200.0,-73.0,1,07:12:45.068283,2454,1202
2024-10-23 07:13:02.469004400+00:00,42,8,DTE Staff,3,11,2454,1202,-60.0,-200.0,1,07:13:02.469004,2454,1202
2024-10-23 07:13:05.435539700+00:00,42,8,DTE Student,4,11,2454,1202,-60.0,-200.0,1,07:13:05.435539,2454,1201
2024-10-23 07:13:08.519591+00:00,42,8,DTE Staff,1,1,2454,1202,-200.0,-70.0,1,07:13:08.519591,2454,1203
2024-10-23 07:13:11.481275500+00:00,42,8,DTE Staff,2,1,2454,1202,-200.0,-71.0,1,07:13:11.481275,2454,1202
2024-10-23 07:13:27.060466600+00:00,42,9,DTE Student,4,11,2454,1202,-59.0,-200.0,1,07:13:27.060466,2454,1202
2024-10-23 07:13:30.044055200+00:00,42,9,DTE Staff,3,11,2454,1202,-60.0,-200.0,1,07:13:30.044055,2454,1202
2024-10-23 07:13:33.087263300+00:00,42,9,DTE Staff,1,1,2454,1202,-200.0,-71.0,1,07:13:33.087263,2454,1202
2024-10-23 07:13:36.060368100+00:00,42,9,DTE Staff,2,1,2454,1202,-200.0,-71.0,1,07:13:36.060368,2454,1202
2024-10-23 07:13:53.073291600+00:00,42,10,DTE Staff,3,11,2454,1202,-62.0,-200.0,1,07:13:53.073291,2454,1202
2024-10-23 07:13:57.276648200+00:00,42,10,DTE Student,4,11,2454,1202,-62.0,-200.0,1,07:13:57.276648,2454,1202
2024-10-23 07:14:00.629181100+00:00,42,10,DTE Staff,1,1,2454,1202,-200.0,-71.0,1,07:14:00.629181,2454,1202
2024-10-23 07:14:03.913111800+00:00,42,10,DTE Staff,2,1,2454,1202,-200.0,-71.0,1,07:14:03.913111,2454,1202
2024-10-23 07:14:18.472377600+00:00,42,11,DTE Staff,3,11,2454,1202,-57.0,-200.0,1,07:14:18.472377,2454,1202
2024-10-23 07:14:21.381685400+00:00,42,11,DTE Student,4,11,2454,1202,-57.0,-200.0,1,07:14:21.381685,2454,1202
2024-10-23 07:14:24.405517200+00:00,42,11,DTE Staff,1,1,2454,1202,-200.0,-70.0,1,07:14:24.405517,2454,1203
2024-10-23 07:14:27.463020500+00:00,42,11,DTE Staff,2,1,2454,1202,-200.0,-70.0,1,07:14:27.463020,2454,1203
2024-10-23 07:14:43.015800800+00:00,42,12,DTE Student,4,11,2454,1202,-59.0,-200.0,1,07:14:43.015800,2454,1202
2024-10-23 07:14:46.099815400+00:00,42,12,DTE Staff,3,11,2454,1202,-60.0,-200.0,1,07:14:46.099815,2454,1202
2024-10-23 07:14:49.066673300+00:00,42,12,DTE Staff,2,1,2454,1202,-200.0,-72.0,1,07:14:49.066673,2454,1202
2024-10-23 07:14:52.045031800+00:00,42,12,DTE Staff,1,1,2454,1202,-200.0,-74.0,1,07:14:52.045031,2454,1202
2024-10-23 07:15:07.908780500+00:00,42,13,DTE Student,4,11,2454,1202,-61.0,-200.0,1,07:15:07.908780,2454,1202
2024-10-23 07:15:10.983668100+00:00,42,13,DTE Staff,3,11,2454,1202,-61.0,-200.0,1,07:15:10.983668,2454,1202
2024-10-23 07:15:13.857986600+00:00,42,13,DTE Staff,1,1,2454,1202,-200.0,-71.0,1,07:15:13.857986,2454,1202
2024-10-23 07:15:16.924242500+00:00,42,13,DTE Staff,2,1,2454,1202,-200.0,-72.0,1,07:15:16.924242,2454,1202
2024-10-23 07:15:33.499602900+00:00,42,14,DTE Student,4,11,2454,1202,-61.0,-200.0,1,07:15:33.499602,2454,1202
2024-10-23 07:15:37.002832200+00:00,42,14,DTE Staff,3,11,2454,1202,-62.0,-200.0,1,07:15:37.002832,2454,1202
2024-10-23 07:15:39.553157300+00:00,42,14,DTE Staff,1,1,2454,1202,-200.0,-72.0,1,07:15:39.553157,2454,1202
2024-10-23 07:15:42.630857700+00:00,42,14,DTE Staff,2,1,2454,1202,-200.0,-73.0,1,07:15:42.630857,2454,1202
2024-10-23 07:15:58.669012900+00:00,42,15,DTE Staff,3,11,2454,1202,-65.0,-200.0,1,07:15:58.669012,2454,1201
2024-10-23 07:16:03.837099600+00:00,42,15,DTE Student,4,11,2454,1202,-66.0,-200.0,1,07:16:03.837099,2454,1196
2024-10-23 07:16:04.495512400+00:00,42,15,DTE Staff,1,1,2454,1202,-200.0,-73.0,1,07:16:04.495512,2454,1202
2024-10-23 07:16:07.526392+00:00,42,15,DTE Staff,2,1,2454,1202,-200.0,-74.0,1,07:16:07.526392,2454,1202
2024-10-23 07:16:23.791760200+00:00,42,16,DTE Staff,3,11,2454,1202,-59.0,-200.0,1,07:16:23.791760,2454,1202
2024-10-23 07:16:26.759932800+00:00,42,16,DTE Student,4,11,2454,1202,-60.0,-200.0,1,07:16:26.759932,2454,1201
2024-10-23 07:16:29.723821200+00:00,42,16,DTE Staff,1,1,2454,1202,-200.0,-72.0,1,07:16:29.723821,2454,1202
2024-10-23 07:16:32.732968400+00:00,42,16,DTE Staff,2,1,2454,1202,-200.0,-72.0,1,07:16:32.732968,2454,1202
2024-10-23 07:16:48.165823500+00:00,42,17,DTE Student,4,11,2454,1202,-60.0,-200.0,1,07:16:48.165823,2454,1201
2024-10-23 07:16:55.902493500+00:00,42,17,DTE Staff,3,11,2454,1202,-61.0,-200.0,1,07:16:55.902493,2454,1202
2024-10-23 07:16:55.902493500+00:00,42,17,DTE Staff,1,1,2454,1202,-200.0,-70.0,1,07:16:55.902493,2454,1203
2024-10-23 07:16:57.204256900+00:00,42,17,DTE Staff,2,1,2454,1202,-200.0,-72.0,1,07:16:57.204256,2454,1202
2024-10-23 07:17:13.582792500+00:00,42,18,DTE Staff,3,11,2454,1202,-59.0,-200.0,1,07:17:13.582792,2454,1202
2024-10-23 07:17:20.618667900+00:00,42,18,DTE Staff,2,1,2454,1202,-200.0,-71.0,1,07:17:20.618667,2454,1202
2024-10-23 07:17:20.618667900+00:00,42,18,DTE Student,4,11,2454,1202,-59.0,-200.0,1,07:17:20.618667,2454,1202
2024-10-23 07:17:22.568640+00:00,42,18,DTE Staff,1,1,2454,1202,-200.0,-72.0,1,07:17:22.568640,2454,1202
2024-10-23 07:17:40.387924200+00:00,42,19,DTE Staff,3,11,2454,1202,-59.0,-200.0,1,07:17:40.387924,2454,1202
2024-10-23 07:17:43.454579100+00:00,42,19,DTE Student,4,11,2454,1202,-59.0,-200.0,1,07:17:43.454579,2454,1202
2024-10-23 07:17:46.432792200+00:00,42,19,DTE Staff,1,1,2454,1202,-200.0,-71.0,1,07:17:46.432792,2454,1202
2024-10-23 07:17:49.504326900+00:00,42,19,DTE Staff,2,1,2454,1202,-200.0,-71.0,1,07:17:49.504326,2454,1202
2024-10-23 07:18:06.399204800+00:00,42,20,DTE Staff,3,11,2454,1202,-58.0,-200.0,1,07:18:06.399204,2454,1202
2024-10-23 07:18:15.526986700+00:00,42,20,DTE Staff,1,1,2454,1202,-200.0,-71.0,1,07:18:15.526986,2454,1202
2024-10-23 07:18:15.526986700+00:00,42,20,DTE Staff,2,1,2454,1202,-200.0,-71.0,1,07:18:15.526986,2454,1202
2024-10-23 07:18:15.526986700+00:00,42,20,DTE Student,4,11,2454,1202,-58.0,-200.0,1,07:18:15.526986,2454,1202
2024-10-23 07:22:57.420701+00:00,41,1,DTE Staff,3,11,2454,1037,-59.0,-200.0,1,07:22:57.420701,2454,1037
2024-10-23 07:23:00.379917400+00:00,41,1,DTE Student,4,11,2454,1037,-59.0,-200.0,1,07:23:00.379917,2454,1036
2024-10-23 07:23:03.460407500+00:00,41,1,DTE Staff,1,1,2454,1037,-200.0,-63.0,1,07:23:03.460407,2454,1037
2024-10-23 07:23:06.456829700+00:00,41,1,DTE Staff,2,1,2454,1037,-200.0,-64.0,1,07:23:06.456829,2454,1037
2024-10-23 07:23:44.727852300+00:00,41,2,DTE Staff,2,1,2454,1037,-200.0,-62.0,1,07:23:44.727852,2454,1037
2024-10-23 07:23:47.696382200+00:00,41,2,DTE Staff,1,1,2454,1037,-200.0,-62.0,1,07:23:47.696382,2454,1037
2024-10-23 07:23:50.561202600+00:00,41,2,DTE Staff,3,11,2454,1037,-62.0,-200.0,1,07:23:50.561202,2454,1037
2024-10-23 07:23:53.742156600+00:00,41,2,DTE Student,4,11,2454,1037,-62.0,-200.0,1,07:23:53.742156,2454,1036
2024-10-23 07:24:09.097687600+00:00,41,3,DTE Staff,1,1,2454,1037,-200.0,-64.0,1,07:24:09.097687,2454,1037
2024-10-23 07:24:12.080672200+00:00,41,3,DTE Staff,2,1,2454,1037,-200.0,-64.0,1,07:24:12.080672,2454,1037
2024-10-23 07:24:15.193963+00:00,41,3,DTE Staff,3,11,2454,1037,-64.0,-200.0,1,07:24:15.193963,2454,1045
2024-10-23 07:24:18.113762100+00:00,41,3,DTE Student,4,11,2454,1037,-64.0,-200.0,1,07:24:18.113762,2454,1045
2024-10-23 07:24:33.775283600+00:00,41,4,DTE Staff,3,11,2454,1037,-60.0,-200.0,1,07:24:33.775283,2454,1036
2024-10-23 07:24:36.849391700+00:00,41,4,DTE Student,4,11,2454,1037,-60.0,-200.0,1,07:24:36.849391,2454,1036
2024-10-23 07:24:39.818509100+00:00,41,4,DTE Staff,1,1,2454,1037,-200.0,-63.0,1,07:24:39.818509,2454,1037
2024-10-23 07:24:42.889528900+00:00,41,4,DTE Staff,2,1,2454,1037,-200.0,-64.0,1,07:24:42.889528,2454,1037
2024-10-23 07:24:58.458467100+00:00,41,5,DTE Staff,2,1,2454,1037,-200.0,-63.0,1,07:24:58.458467,2454,1037
2024-10-23 07:25:01.424546+00:00,41,5,DTE Staff,1,1,2454,1037,-200.0,-63.0,1,07:25:01.424546,2454,1037
2024-10-23 07:25:07.568087500+00:00,41,5,DTE Student,4,11,2454,1037,-63.0,-200.0,1,07:25:07.568087,2454,1038
2024-10-23 07:25:08.010162700+00:00,41,5,DTE Staff,3,11,2454,1037,-63.0,-200.0,1,07:25:08.010162,2454,1038
2024-10-23 07:25:24.053965900+00:00,41,6,DTE Staff,3,11,2454,1037,-62.0,-200.0,1,07:25:24.053965,2454,1037
2024-10-23 07:25:27.121453700+00:00,41,6,DTE Staff,2,1,2454,1037,-200.0,-63.0,1,07:25:27.121453,2454,1037
2024-10-23 07:25:32.049498900+00:00,41,6,DTE Staff,1,1,2454,1037,-200.0,-63.0,1,07:25:32.049498,2454,1037
2024-10-23 07:25:35.028047800+00:00,41,6,DTE Student,4,11,2454,1037,-63.0,-200.0,1,07:25:35.028047,2454,1038
2024-10-23 07:25:48.838143300+00:00,41,7,DTE Staff,2,1,2454,1037,-200.0,-63.0,1,07:25:48.838143,2454,1037
2024-10-23 07:25:51.806542900+00:00,41,7,DTE Staff,1,1,2454,1037,-200.0,-63.0,1,07:25:51.806542,2454,1037
2024-10-23 07:25:54.872549400+00:00,41,7,DTE Staff,3,11,2454,1037,-63.0,-200.0,1,07:25:54.872549,2454,1038
2024-10-23 07:25:57.855022500+00:00,41,7,DTE Student,4,11,2454,1037,-63.0,-200.0,1,07:25:57.855022,2454,1038
2024-10-23 07:26:15.044117700+00:00,41,8,DTE Student,4,11,2454,1037,-60.0,-200.0,1,07:26:15.044117,2454,1036
2024-10-23 07:26:39.220510400+00:00,41,9,DTE Student,4,11,2454,1037,-60.0,-200.0,1,07:26:39.220510,2454,1036
2024-10-23 07:26:42.392106100+00:00,41,9,DTE Staff,3,11,2454,1037,-61.0,-200.0,1,07:26:42.392106,2454,1037
2024-10-23 07:26:45.260344700+00:00,41,9,DTE Staff,1,1,2454,1037,-200.0,-62.0,1,07:26:45.260344,2454,1037
2024-10-23 07:26:48.331491100+00:00,41,9,DTE Staff,2,1,2454,1037,-200.0,-62.0,1,07:26:48.331491,2454,1037
2024-10-23 07:27:03.798097500+00:00,41,10,DTE Student,4,11,2454,1037,-58.0,-200.0,1,07:27:03.798097,2454,1038
2024-10-23 07:27:06.758453600+00:00,41,10,DTE Staff,3,11,2454,1037,-58.0,-200.0,1,07:27:06.758453,2454,1038
2024-10-23 07:27:09.843045200+00:00,41,10,DTE Staff,1,1,2454,1037,-200.0,-63.0,1,07:27:09.843045,2454,1037
2024-10-23 07:27:12.805353300+00:00,41,10,DTE Staff,2,1,2454,1037,-200.0,-63.0,1,07:27:12.805353,2454,1037
2024-10-23 07:27:28.478415700+00:00,41,11,DTE Student,4,11,2454,1037,-61.0,-200.0,1,07:27:28.478415,2454,1036
2024-10-23 07:27:31.645833600+00:00,41,11,DTE Staff,3,11,2454,1037,-61.0,-200.0,1,07:27:31.645833,2454,1037
2024-10-23 07:27:34.514969500+00:00,41,11,DTE Staff,2,1,2454,1037,-200.0,-62.0,1,07:27:34.514969,2454,1037
2024-10-23 07:27:37.591336900+00:00,41,11,DTE Staff,1,1,2454,1037,-200.0,-62.0,1,07:27:37.591336,2454,1037
2024-10-23 07:27:47.827499+00:00,41,12,DTE Student,4,11,2454,1037,-61.0,-200.0,1,07:27:47.827499,2454,1036
2024-10-23 07:27:50.921280800+00:00,41,12,DTE Staff,3,11,2454,1037,-61.0,-200.0,1,07:27:50.921280,2454,1037
2024-10-23 07:27:53.884005300+00:00,41,12,DTE Staff,2,1,2454,1037,-200.0,-63.0,1,07:27:53.884005,2454,1037
2024-10-23 07:27:56.941797+00:00,41,12,DTE Staff,1,1,2454,1037,-200.0,-64.0,1,07:27:56.941797,2454,1037
2024-10-23 07:28:12.299814200+00:00,41,13,DTE Staff,1,1,2454,1037,-200.0,-63.0,1,07:28:12.299814,2454,1037
2024-10-23 07:28:15.376368600+00:00,41,13,DTE Staff,2,1,2454,1037,-200.0,-64.0,1,07:28:15.376368,2454,1037
2024-10-23 07:28:18.324545500+00:00,41,13,DTE Staff,3,11,2454,1037,-67.0,-200.0,1,07:28:18.324545,2454,1036
2024-10-23 07:28:21.822231+00:00,41,13,DTE Student,4,11,2454,1037,-67.0,-200.0,1,07:28:21.822231,2454,1036
2024-10-23 07:28:37.085796900+00:00,41,14,DTE Staff,2,1,2454,1037,-200.0,-63.0,1,07:28:37.085796,2454,1037
2024-10-23 07:28:40.145214400+00:00,41,14,DTE Staff,1,1,2454,1037,-200.0,-63.0,1,07:28:40.145214,2454,1037
2024-10-23 07:28:43.127716400+00:00,41,14,DTE Staff,3,11,2454,1037,-69.0,-200.0,1,07:28:43.127716,2454,1046
2024-10-23 07:28:46.090986500+00:00,41,14,DTE Student,4,11,2454,1037,-70.0,-200.0,1,07:28:46.090986,2454,1105
2024-10-23 07:29:01.866746600+00:00,41,15,DTE Staff,2,1,2454,1037,-200.0,-63.0,1,07:29:01.866746,2454,1037
2024-10-23 07:29:04.934705200+00:00,41,15,DTE Staff,1,1,2454,1037,-200.0,-64.0,1,07:29:04.934705,2454,1037
2024-10-23 07:29:07.908571200+00:00,41,15,DTE Student,4,11,2454,1037,-66.0,-200.0,1,07:29:07.908571,2454,1036
2024-10-23 07:29:10.866646300+00:00,41,15,DTE Staff,3,11,2454,1037,-67.0,-200.0,1,07:29:10.866646,2454,1036
